season,game_id,game_date,away_team_id,away_team_abbr,away_team,away_score,home_team_id,home_team_abbr,home_team,home_score,actual_spread,winner,home_elo,away_elo,home_elo_post,away_elo_post,home_win_prob,away_win_prob,point_spread
2021,22100063,2021-10-27,1610612763,MEM,Memphis Grizzlies,96,1610612757,POR,Portland Trail Blazers,116,-20,home,1479.8326331044366,1527.6510070229501,1505.7393394152293,1501.7443007121574,0.5745357959955651,0.42546420400443485,-2.087265043259458
2021,22100056,2021-10-27,1610612764,WAS,Washington Wizards,116,1610612738,BOS,Boston Celtics,107,9,away,1513.3250825985383,1514.9621920072334,1483.9491147128165,1544.3381598929552,0.637891037666806,0.362108962333194,-3.9345156236521963
2021,22100059,2021-10-27,1610612737,ATL,Atlanta Hawks,102,1610612740,NOP,New Orleans Pelicans,99,3,away,1468.972610506729,1523.5770006948276,1453.3085851877427,1539.241026013814,0.5649602912015194,0.43503970879848064,-1.8158243924760609
2021,22100057,2021-10-27,1610612748,MIA,Miami Heat,106,1610612751,BKN,Brooklyn Nets,93,13,away,1493.860281003729,1526.659577925207,1462.4279806136722,1558.0918783152638,0.5955213635817279,0.4044786364182721,-2.6880281231408754
2021,22100058,2021-10-27,1610612754,IND,Indiana Pacers,100,1610612761,TOR,Toronto Raptors,118,-18,home,1466.4620475528366,1481.4475529198812,1488.8420793986236,1459.0675210740942,0.6199610179708543,0.38003898202914566,-3.400579785318214
2021,22100060,2021-10-27,1610612750,MIN,Minnesota Timberwolves,113,1610612749,MIL,Milwaukee Bucks,108,5,away,1555.021426808797,1497.371464223085,1529.4892281421066,1522.9036628897754,0.7124895697548764,0.28751043024512357,-6.305998503428482
2021,22100061,2021-10-27,1610612747,LAL,Los Angeles Lakers,115,1610612760,OKC,Oklahoma City Thunder,123,-8,home,1404.4459694467091,1477.6591951521614,1424.7275358590969,1457.3776287397736,0.5384730668501835,0.4615269331498165,-1.0714709717819095
2021,22100064,2021-10-27,1610612739,CLE,Cleveland Cavaliers,92,1610612746,LAC,LA Clippers,79,13,away,1497.6222993124668,1507.3962113596317,1464.5283353408565,1540.490175331242,0.6270035061427605,0.37299649385723954,-3.6090435181134035
2021,22100055,2021-10-27,1610612766,CHA,Charlotte Hornets,120,1610612753,ORL,Orlando Magic,111,9,away,1449.9955530403804,1531.6448291281886,1425.754660912513,1555.885721256056,0.5263842843772399,0.47361571562276006,-0.734028956487673
2021,22100062,2021-10-27,1610612758,SAC,Sacramento Kings,110,1610612756,PHX,Phoenix Suns,107,3,away,1472.3092478043238,1458.8862348559371,1454.0748431718785,1477.1206394883825,0.6576671284197961,0.34233287158020387,-4.536920517935468
2021,22100069,2021-10-28,1610612759,SAS,San Antonio Spurs,99,1610612742,DAL,Dallas Mavericks,104,-5,home,1521.3879465076486,1456.9031147864123,1531.404548172419,1446.8865131216419,0.7204814084480338,0.27951859155196623,-6.579393268849453
2021,22100070,2021-10-28,1610612763,MEM,Memphis Grizzlies,104,1610612744,GSW,Golden State Warriors,101,3,away,1582.9153514196364,1501.7443007121574,1562.414552498464,1522.2450996333298,0.739410023445929,0.260589976554071,-7.246842028299161
2021,22100065,2021-10-28,1610612765,DET,Detroit Pistons,102,1610612755,PHI,Philadelphia 76ers,110,-8,home,1521.254244326823,1441.9285173862336,1532.7959115611725,1430.3868501518841,0.7373580435655346,0.2626419564344654,-7.173029077623578
2021,22100068,2021-10-28,1610612762,UTA,Utah Jazz,122,1610612745,HOU,Houston Rockets,91,31,away,1454.6421634845628,1567.1180701619069,1421.2287652065343,1600.5314684399355,0.48205343994959626,0.5179465600504037,0.49903626709376114
2021,22100066,2021-10-28,1610612737,ATL,Atlanta Hawks,111,1610612764,WAS,Washington Wizards,122,-11,home,1544.3381598929552,1539.241026013814,1561.891709913214,1521.6874759935552,0.6467965904925171,0.35320340950748286,-4.2038853551656485
2021,22100067,2021-10-28,1610612752,NYK,New York Knicks,104,1610612741,CHI,Chicago Bulls,103,1,away,1571.0736025836054,1540.6373624902044,1561.6556153080949,1550.055349765715,0.6793641768767238,0.3206358231232762,-5.21744960373604
2021,22100074,2021-10-29,1610612758,SAC,Sacramento Kings,113,1610612740,NOP,New Orleans Pelicans,109,4,away,1453.3085851877427,1477.1206394883825,1433.7404284457507,1496.6887962303745,0.6079189694368876,0.3920810305631124,-3.047517827974407
2021,22100077,2021-10-29,1610612739,CLE,Cleveland Cavaliers,101,1610612747,LAL,Los Angeles Lakers,113,-12,home,1457.3776287397736,1540.490175331242,1481.7813839608766,1516.086420110139,0.5242838781570598,0.4757161218429402,-0.6754981363412662
2021,22100072,2021-10-29,1610612754,IND,Indiana Pacers,98,1610612751,BKN,Brooklyn Nets,105,-7,home,1462.4279806136722,1459.0675210740942,1477.2124187218246,1444.2830829659417,0.6445094076506449,0.3554905923493551,-4.134418381583118
